No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
188,1.087127701,15,2,0,86,44312  >  443 [ACK] Seq=2179 Ack=552 Win=32640 Len=0 TSval=1694081452 TSecr=3471396771,Spotify,4.465908118654584
189,1.096721564,8,17,2,298,"Server Hello, Change Cipher Spec, Application Data",Spotify,5.700443573390686
190,1.096773164,15,9,0,86,58920  >  443 [ACK] Seq=2117 Ack=213 Win=33024 Len=0 TSval=1470887802 TSecr=3973777702,Spotify,4.465908118654584
191,1.099494182,15,9,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
192,1.139400743,12,17,0,86,443  >  33252 [ACK] Seq=460 Ack=2044 Win=147968 Len=0 TSval=622164951 TSecr=3071835808,Spotify,4.465908118654584
193,1.148650303,8,17,0,86,443  >  58920 [ACK] Seq=213 Ack=2181 Win=268032 Len=0 TSval=3973777753 TSecr=1470887805,Spotify,4.465908118654584
194,1.148656503,8,17,2,704,"Application Data, Application Data",Spotify,6.558197802812268
195,1.165876316,12,17,0,86,443  >  33254 [ACK] Seq=1 Ack=1983 Win=146944 Len=0 TSval=2522376636 TSecr=3071835831,Spotify,4.465908118654584
196,1.183630132,12,17,2,545,"Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data",Spotify,6.302618975744905
197,1.183708533,15,14,0,86,33254  >  443 [ACK] Seq=1983 Ack=460 Win=32768 Len=0 TSval=3071835946 TSecr=2522376636,Spotify,4.465908118654584
198,1.187552257,15,14,2,150,"Change Cipher Spec, Application Data",Spotify,5.017279836814924
199,1.19106518,15,9,0,86,58920  >  443 [ACK] Seq=2181 Ack=831 Win=32512 Len=0 TSval=1470887897 TSecr=3973777753,Spotify,4.465908118654584
200,1.287082107,12,17,0,86,443  >  33254 [ACK] Seq=460 Ack=2047 Win=146944 Len=0 TSval=2522376755 TSecr=3071835950,Spotify,4.465908118654584
201,1.545973499,0,18,1,214,Application Data,Spotify,5.3706380281276624
202,1.546307901,0,18,1,580,Application Data,Spotify,6.364750756851911
203,1.594040013,15,9,1,162,Application Data,Spotify,5.093750200806762
