No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
12,0.18068565,1,3,0,2502,"443  >  40376 [PSH, ACK] Seq=2417 Ack=1836 Win=268288 Len=2416 TSval=1750267805 TSecr=2304103359 [TCP PDU reassembled in 13]",Google,7.825245291431774
13,0.18069145,1,3,1,1013,Application Data,Google,6.921658184151128
14,0.18074195,3,1,0,86,40376  >  443 [ACK] Seq=1836 Ack=2417 Win=31872 Len=0 TSval=2304103461 TSecr=1750267805,Google,4.465908118654584
15,0.18084275,3,1,0,86,40376  >  443 [ACK] Seq=1836 Ack=4833 Win=31872 Len=0 TSval=2304103461 TSecr=1750267805,Google,4.465908118654584
16,0.18088115,3,1,0,86,40376  >  443 [ACK] Seq=1836 Ack=5760 Win=31872 Len=0 TSval=2304103461 TSecr=1750267805,Google,4.465908118654584
17,0.356040402,3,0,0,94,49956  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=2902633962 TSecr=0 WS=128,Google,4.553876891600541
18,0.39646059,3,1,1,160,"Change Cipher Spec, Application Data",Google,5.081404364984463
19,0.397220691,3,1,1,178,Application Data,Google,5.187385805840755
20,0.39834489,3,1,1,427,Application Data,Google,6.059123195581797
21,0.405357588,3,2,0,94,45800  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=4014075195 TSecr=0 WS=128,Google,4.553876891600541
22,0.443296978,1,3,0,86,[TCP Previous segment not captured] 443  >  40376 [ACK] Seq=6779 Ack=2343 Win=268032 Len=0 TSval=1750268085 TSecr=2304103679,Google,4.465908118654584
23,0.444727277,1,3,0,86,443  >  40376 [ACK] Seq=5760 Ack=1910 Win=268288 Len=0 TSval=1750268073 TSecr=2304103677,Google,4.465908118654584
24,0.444735977,1,3,0,86,443  >  40376 [ACK] Seq=5760 Ack=2002 Win=268288 Len=0 TSval=1750268073 TSecr=2304103678,Google,4.465908118654584
25,0.444744277,1,3,0,1074,"[TCP Out-Of-Order] 443  >  40376 [PSH, ACK] Seq=5760 Ack=2002 Win=268288 Len=988 TSval=1750268073 TSecr=2304103678",Google,6.980075940561763
26,0.444752477,1,3,0,117,"[TCP Out-Of-Order] 443  >  40376 [PSH, ACK] Seq=6748 Ack=2002 Win=268288 Len=31 TSval=1750268073 TSecr=2304103678",Google,4.770684624465664
27,0.444760677,2,3,0,94,"443  >  45800 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=2029186749 TSecr=4014075195 WS=256",Google,4.553876891600541
28,0.444901177,3,1,0,86,40376  >  443 [ACK] Seq=2343 Ack=6748 Win=31872 Len=0 TSval=2304103725 TSecr=1750267805,Google,4.465908118654584
29,0.445037577,3,1,0,86,40376  >  443 [ACK] Seq=2343 Ack=6779 Win=31872 Len=0 TSval=2304103726 TSecr=1750267805,Google,4.465908118654584
30,0.445152177,3,2,0,86,45800  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=4014075235 TSecr=2029186749,Google,4.465908118654584
31,0.447237176,3,2,0,1374,45800  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=4014075237 TSecr=2029186749 [TCP PDU reassembled in 32],Google,7.226209010100671
32,0.447251776,3,2,1,522,Client Hello (SNI=www.google.com),Google,6.259581464064922
33,0.447575576,3,1,1,117,Application Data,Google,4.770684624465664
34,0.454756375,0,3,0,94,"443  >  49956 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=3874610568 TSecr=2902633962 WS=256",Google,4.553876891600541
35,0.454824274,3,0,0,86,49956  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=0 TSval=2902634060 TSecr=3874610568,Google,4.465908118654584
36,0.455966374,3,0,0,1374,49956  >  443 [ACK] Seq=1 Ack=1 Win=33152 Len=1288 TSval=2902634061 TSecr=3874610568 [TCP PDU reassembled in 37],Google,7.226209010100671
37,0.455987274,3,0,1,591,Client Hello (SNI=accounts.google.com),Google,6.3835066348840055
38,0.490455964,1,3,0,86,443  >  40376 [ACK] Seq=6779 Ack=2374 Win=268032 Len=0 TSval=1750268124 TSecr=2304103728,Google,4.465908118654584
39,0.491505264,2,3,0,98,[TCP Dup ACK 27#1] 443  >  45800 [ACK] Seq=1 Ack=1 Win=270080 Len=0 TSval=2029186792 TSecr=4014075235 SLE=1289 SRE=1725,Google,4.59511985013459
40,0.491511164,2,3,0,86,443  >  45800 [ACK] Seq=1 Ack=1725 Win=268544 Len=0 TSval=2029186792 TSecr=4014075237,Google,4.465908118654584
41,0.510041659,1,3,1,519,Application Data,Google,6.253828811575473
42,0.510050059,1,3,1,117,Application Data,Google,4.770684624465664
43,0.510186259,1,3,1,125,Application Data,Google,4.836281906951478
44,0.512765658,3,1,0,86,40376  >  443 [ACK] Seq=2374 Ack=7282 Win=31872 Len=0 TSval=2304103793 TSecr=1750268143,Google,4.465908118654584
45,0.516935257,3,1,1,125,Application Data,Google,4.836281906951478
46,0.54124505,2,3,1,2502,"Server Hello, Change Cipher Spec",Google,7.825245291431774
47,0.54125275,2,3,0,2502,"443  >  45800 [PSH, ACK] Seq=2417 Ack=1725 Win=268544 Len=2416 TSval=2029186845 TSecr=4014075237 [TCP PDU reassembled in 48]",Google,7.825245291431774
48,0.54125985,2,3,1,634,Application Data,Google,6.453624998892692
49,0.54131695,3,2,0,86,45800  >  443 [ACK] Seq=1725 Ack=2417 Win=31872 Len=0 TSval=4014075331 TSecr=2029186845,Google,4.465908118654584
50,0.54144895,3,2,0,86,45800  >  443 [ACK] Seq=1725 Ack=4833 Win=31872 Len=0 TSval=4014075331 TSecr=2029186845,Google,4.465908118654584
51,0.54151205,3,2,0,86,45800  >  443 [ACK] Seq=1725 Ack=5381 Win=31872 Len=0 TSval=4014075331 TSecr=2029186845,Google,4.465908118654584
52,0.556578146,0,3,0,86,443  >  49956 [ACK] Seq=1 Ack=1289 Win=268800 Len=0 TSval=3874610657 TSecr=2902634061,Google,4.465908118654584
53,0.556585846,0,3,0,86,443  >  49956 [ACK] Seq=1 Ack=1794 Win=268544 Len=0 TSval=3874610657 TSecr=2902634061,Google,4.465908118654584
54,0.556592846,0,3,0,1294,443  >  49956 [ACK] Seq=1 Ack=1794 Win=268544 Len=1208 TSval=3874610658 TSecr=2902634061 [TCP PDU reassembled in 56],Google,7.166265974133638
55,0.556671346,3,0,0,86,49956  >  443 [ACK] Seq=1794 Ack=1209 Win=32000 Len=0 TSval=2902634162 TSecr=3874610658,Google,4.465908118654584
56,0.560059145,0,3,1,1294,"Server Hello, Change Cipher Spec",Google,7.166265974133638
57,0.560065345,0,3,0,2502,"443  >  49956 [PSH, ACK] Seq=2417 Ack=1794 Win=268544 Len=2416 TSval=3874610658 TSecr=2902634061 [TCP PDU reassembled in 58]",Google,7.825245291431774
58,0.560071345,0,3,1,642,Application Data,Google,6.466144724237619
59,0.560143645,3,0,0,86,49956  >  443 [ACK] Seq=1794 Ack=2417 Win=31872 Len=0 TSval=2902634166 TSecr=3874610658,Google,4.465908118654584
60,0.560244745,3,0,0,86,49956  >  443 [ACK] Seq=1794 Ack=4833 Win=31872 Len=0 TSval=2902634166 TSecr=3874610658,Google,4.465908118654584
61,0.560307745,3,0,0,86,49956  >  443 [ACK] Seq=1794 Ack=5389 Win=31872 Len=0 TSval=2902634166 TSecr=3874610658,Google,4.465908118654584
62,0.57964924,1,3,0,86,443  >  40376 [ACK] Seq=7282 Ack=2413 Win=268032 Len=0 TSval=1750268208 TSecr=2304103797,Google,4.465908118654584
63,0.588060137,3,1,0,86,"40376  >  443 [FIN, ACK] Seq=2413 Ack=7282 Win=31872 Len=0 TSval=2304103869 TSecr=1750268208",Google,4.465908118654584
64,0.588553437,3,0,0,86,"49956  >  443 [FIN, ACK] Seq=1794 Ack=5389 Win=31872 Len=0 TSval=2902634194 TSecr=3874610658",Google,4.465908118654584
65,0.588702937,3,2,0,86,"45800  >  443 [FIN, ACK] Seq=1725 Ack=5381 Win=31872 Len=0 TSval=4014075378 TSecr=2029186845",Google,4.465908118654584
66,0.589016537,3,0,0,94,49972  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=2902634195 TSecr=0 WS=128,Google,4.553876891600541
67,0.589286637,3,2,0,94,45816  >  443 [SYN] Seq=0 Win=33120 Len=0 MSS=1440 SACK_PERM TSval=4014075379 TSecr=0 WS=128,Google,4.553876891600541
68,0.623535528,1,3,0,86,"443  >  40376 [FIN, ACK] Seq=7282 Ack=2414 Win=268032 Len=0 TSval=1750268265 TSecr=2304103869",Google,4.465908118654584
