No.,Time,Source,Destination,Protocol,Length,Info,App,Log_Length
516,0.690067675,24,7,1,121,Application Data,YouTube,4.804021044733257
517,0.694208404,3,24,0,86,443  >  42460 [ACK] Seq=5200 Ack=4866 Win=265472 Len=0 TSval=400120694 TSecr=578074246,YouTube,4.465908118654584
518,0.694214504,3,24,0,86,443  >  42460 [ACK] Seq=5200 Ack=6287 Win=264192 Len=0 TSval=400120695 TSecr=578074246,YouTube,4.465908118654584
519,0.694833308,3,24,2,2026,Application Data,YouTube,7.614312146452
520,0.694888908,24,3,0,86,53390  >  443 [ACK] Seq=1810 Ack=4517 Win=31872 Len=0 TSval=578074284 TSecr=400120689,YouTube,4.465908118654584
521,0.695764114,24,3,2,150,"Change Cipher Spec, Application Data",YouTube,5.017279836814924
522,0.696420019,7,24,0,86,443  >  37276 [ACK] Seq=14025 Ack=68288 Win=625 Len=0 TSval=3145343217 TSecr=113973807,YouTube,4.465908118654584
523,0.697386425,3,24,2,1543,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",YouTube,7.342131730584721
524,0.697392725,3,24,2,1851,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",YouTube,7.524021415206125
525,0.697507526,24,3,0,86,42460  >  443 [ACK] Seq=6287 Ack=6657 Win=31872 Len=0 TSval=578074286 TSecr=400120699,YouTube,4.465908118654584
526,0.697615927,24,3,0,86,42460  >  443 [ACK] Seq=6287 Ack=8422 Win=31872 Len=0 TSval=578074287 TSecr=400120699,YouTube,4.465908118654584
527,0.710753715,3,24,2,5238,"Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data",YouTube,8.56388591940822
528,0.710759815,3,24,0,5238,"443  >  42460 [PSH, ACK] Seq=13574 Ack=6287 Win=264192 Len=5152 TSval=400120700 TSecr=578074246 [TCP PDU reassembled in 532]",YouTube,8.56388591940822
529,0.710807716,24,3,0,86,42460  >  443 [ACK] Seq=6287 Ack=13574 Win=31872 Len=0 TSval=578074300 TSecr=400120699,YouTube,4.465908118654584
530,0.710911717,24,3,0,86,42460  >  443 [ACK] Seq=6287 Ack=18726 Win=31872 Len=0 TSval=578074300 TSecr=400120700,YouTube,4.465908118654584
531,0.710948317,3,24,0,5238,"443  >  42460 [PSH, ACK] Seq=18726 Ack=6287 Win=264192 Len=5152 TSval=400120701 TSecr=578074246 [TCP PDU reassembled in 532]",YouTube,8.56388591940822
532,0.710954117,3,24,2,5238,Application Data,YouTube,8.56388591940822
533,0.710969517,24,3,0,86,42460  >  443 [ACK] Seq=6287 Ack=23878 Win=31872 Len=0 TSval=578074300 TSecr=400120701,YouTube,4.465908118654584
534,0.711003617,24,3,0,86,42460  >  443 [ACK] Seq=6287 Ack=29030 Win=31872 Len=0 TSval=578074300 TSecr=400120702,YouTube,4.465908118654584
535,0.711055717,3,24,0,5238,"443  >  42460 [PSH, ACK] Seq=29030 Ack=6287 Win=264192 Len=5152 TSval=400120703 TSecr=578074246 [TCP PDU reassembled in 564]",YouTube,8.56388591940822
