"No.","Time","Source","Destination","Protocol","Length","Info"
"201","0.419512501","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"202","0.419519600","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"203","0.419527600","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"204","0.419535401","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"205","0.425888545","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:80a::2003","QUIC","133","Protected Payload (KP0), DCID=f5a2d7ce72a324b8"
"206","0.428645964","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","2a00:1450:4028:805::2003","UDP","95","51396  >  443 Len=33"
"207","0.437573926","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"208","0.437580726","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"209","0.437586725","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"210","0.437592926","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"211","0.437598826","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"212","0.437604726","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"213","0.437610626","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"214","0.437616426","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"215","0.437675626","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"216","0.437681626","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"217","0.437687526","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"218","0.437693526","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"219","0.437699426","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
"220","0.437705326","2a00:1450:4028:805::2003","2a0d:6fc7:213:782a:39d4:d935:834:ddaa","UDP","1399","443  >  51396 Len=1337"
